id,name,description_sale,description_purchase,default_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id/id,uom_id,uom_po_id,description,valuation,uos_id,uos_coeff,standard_price,list_price,qty_available
product.product_product_oem120,"ชุดเล็ก 20"" สวิงอาร์ม กลญ. - สีสะท้อนแสง","ชุดเล็ก 20"" สวิงอาร์ม กลญ. - สีสะท้อนแสง ** ตัวถัง, ตะเกียบ โช๊ค DOWNHILL, ขาตั้งกลางเดี่ยว 20"", บังโคลนลอย รุ่นมีหูยาว, ชุดขาจานเลื้อยED5.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 44T + บังจาน",,OEM120,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem121,"ชุดใหญ่ 12""MTB-Y-Mono กลก. - คละสี","ชุดใหญ่ 12""MTB-Y-Mono กลก. - คละสี ** ตัวถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานสี, บันได, บังโซ่, ล้อพ่วง, วงล้อ, ชุดขาจานเลื้อยED3.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 28T",,OEM121,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem121r2,"ชุดใหญ่ 12""MTB-Y-Mono กลก. - สะท้อนแสง คละสี","ชุดใหญ่ 12""MTB-Y-Mono กลก. - สะท้อนแสง คละสี * ตัวถัง, ตะเกียบ, แฮนด์สะท้อนแสง + คอดำ (ราชา), ปลอกมือ, อานสี, บังโซ่สี, บังโคลนสี, บันได, ล้อพ่วงสี, วงล้อ สะท้อนแสง, ชุดขาจานเลื้อยED3.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 28T *",,OEM121R2,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem-s-mtb-12s,"ชุดเล็ก 12"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนพลาสติก, บังโซ่ (มีอัดแกน + ถ้วยคอ)","ชุดเล็ก 12"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนพลาสติก, บังโซ่ (มีอัดแกน + ถ้วยคอ)",,OEM-S-MTB-12S,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem-s-mtb-14s,"ชุดเล็ก 14"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนพลาสติก, บังโซ่ (มีอัดแกน + ถ้วยคอ)","ชุดเล็ก 14"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนพลาสติก, บังโซ่ (มีอัดแกน + ถ้วยคอ)",,OEM-S-MTB-14S,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem-s-mtb-16s,"ชุดเล็ก 16"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนหล็ก + ขา, บังโซ่ (มีอัดแกน + ถ้วยคอ)","ชุดเล็ก 16"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนหล็ก + ขา, บังโซ่ (มีอัดแกน + ถ้วยคอ)",,OEM-S-MTB-16S,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem-westsun-12-x,"ชุดเล็ก 12"" MTB กะโหลกเล็ก ตรา WESTSUN คละสี * ตัวถัง, ตะกียบ, บังโซ่","ชุดเล็ก 12"" MTB กะโหลกเล็ก ตรา WESTSUN คละสี * ตัวถัง, ตะกียบ, บังโซ่",,OEM-WESTSUN-12-X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem-westsun-14-x,"ชุดเล็ก 14"" MTB กะโหลกเล็ก ตรา WESTSUN คละสี * ตัวถัง, ตะกียบ, บังโซ่","ชุดเล็ก 14"" MTB กะโหลกเล็ก ตรา WESTSUN คละสี * ตัวถัง, ตะกียบ, บังโซ่",,OEM-WESTSUN-14-X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem-westsun-16-x,"ชุดเล็ก 16"" MTB กะโหลกเล็ก ตรา WESTSUN คละสี * ตัวถัง, ตะกียบ, บังโซ่, บังโคลนพร้อมขา","ชุดเล็ก 16"" MTB กะโหลกเล็ก ตรา WESTSUN คละสี * ตัวถัง, ตะกียบ, บังโซ่, บังโคลนพร้อมขา",,OEM-WESTSUN-16-X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_gt800,GT-800 i-gotU USB GPS Travel & Sports computer with software CD (Yellow/ BLACK ),,,GT800,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_bike_computer,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_gt800pro,GT-800PRO i-gotU USB GPS Travel & Sports computer with software CD (Yellow/ BLACK ),,,GT800PRO,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_bike_computer,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_igotubikemount,Bike Mount for GT-800/GT-800PRO,,,iGotUBikeMount,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_bike_computer,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bel005,กระดิ่งอัลลอย 35มม. ฝาสีชมพู,,"BELL FY-015A 35MM ALLOY TOP, PLASTIC BASE, PINK",BEL005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระดิ่ง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bel006,กระดิ่งอัลลอย 35มม. ฝาสีแดง,,"BELL FY-015A 35MM ALLOY TOP, PLASTIC BASE, RED",BEL006,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระดิ่ง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bel007,กระดิ่งอัลลอย 35มม. ฝาสีฟ้า,,"BELL FY-015A 35MM ALLOY TOP, PLASTIC BASE, BLUE",BEL007,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระดิ่ง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bel008,กระดิ่งอัลลอย 45มม. ฝาสีเงิน,,"ZX-11, BELL , 45MM WITH BLACK PLASTIC BASE, SILVER ALLOY TOP, LEFT HANDED",BEL008,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระดิ่ง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bel009,กระดิ่งอัลลอย 45มม. ฝาสีชมพู,,"BELL ZX-12 45MM DIA ALLOY TOP, PLASITC BASE, PINK",BEL009,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระดิ่ง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bel010,กระดิ่งอัลลอย 45มม. ฝาสีแดง,,"BELL ZX-12 45MM DIA ALLOY TOP, PLASITC BASE, RED",BEL010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระดิ่ง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bel011,กระดิ่งอัลลอย 45มม. ฝาสีฟ้า,,"BELL ZX-12 45MM DIA ALLOY TOP, PLASITC BASE, BLUE",BEL011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระดิ่ง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bot001,กระติกน้ำเด็ก 350cc พร้อมขา สีเหลืองฝาดำ,,,BOT001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระติกน้ำ,ใบ,ใบ,,Real Time (automated),,,1,1,
product.product_product_bot002,กระติ๊กน้ำใหญ่ 500cc พร้อมขา สีดำ,,,BOT002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กระติกน้ำ,ใบ,ใบ,,Real Time (automated),,,1,1,
product.product_product_key001,คอกุญแจแกนยาว พร้อมฝาอุด #555,,,KEY001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_กุญแจ,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bbx001,แกนกลาง Y18  ชุบ  UCP,,,BBX001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_แกนกลาง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bbx003,แกนกลาง Y9    ชุบ  UCP,,,BBX003,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_แกนกลาง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bbx004,แกนกลางจานดูด ยาว 127 มม. # 3 ชุบ UCP,,,BBX004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_แกนกลาง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_bbx005,ชุดแกนกลางกะโหลก ลูกปืนแบริ่ง ใส่กล่อง #SF-BB06 3PL,,BB Catridge SF-BB06 3PL WITH BOX ,BBX005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_แกนกลาง,อัน,อัน,,Real Time (automated),,,1,1,
product.product_product_ccw001,ชุดขาจานโซ่สลัก 46T*175 ชุบโครเมี่ยม,,"CW&C NO.21T 46T*175 1000G, CP",CCW001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานโซ่สลัก,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_ccw002,ชุดขาจานโซ่สลัก 28T ชุบ ED,,CHAIN WHEEL & CRANK 85*28T,CCW002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานโซ่สลัก,ชุด,ชุด,,Real Time (automated),,,1,1,1650
product.product_product_ccw003,ชุดขาจานโซ่สลัก 32T ชุบ ED,,CHAIN WHEEL & CRANK 98*32T,CCW003,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานโซ่สลัก,ชุด,ชุด,,Real Time (automated),,,1,1,4000
product.product_product_ccw004,ชุดขาจานโซ่สลัก 44T ชุบ ED ,,CHAIN WHEEL & CRANK 155*44T WITHOUT COVER,CCW004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานโซ่สลัก,ชุด,ชุด,,Real Time (automated),,,1,1,2000
product.product_product_ccw004c,ชุดขาจานโซ่สลัก 44T ชุบ ED พร้อมบังจาน,,CHAIN WHEEL & CRANK 155*44T WITH COVER,CCW004C,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานโซ่สลัก,ชุด,ชุด,,Real Time (automated),,,1,1,0
product.product_product_opc001,ขาจานเลื้อย 4.1/2 (114mm) ชุบดำ,,"XL-103 ONE PIECE CRANK W/O PIN HEXAGONAL DIA:15MM, 114MM, ED",OPC001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานเลื้อย,อัน,อัน,,Real Time (automated),,,1,1,3950
product.product_product_opc002,ขาจานเลื้อย 5.1/2 (140mm) ชุบดำ,,"XL-102 ONE PIECE CRANK W PIN DIA:15MM, 140MM, ED",OPC002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานเลื้อย,อัน,อัน,,Real Time (automated),,,1,1,2810
product.product_product_opc003,ขาจานเลื้อย 6 (152mm) ชุบโครเมี่ยม,,"XL-102 ONE PIECE CRANK W PIN DIA:15MM, 152MM, CP",OPC003,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานเลื้อย,อัน,อัน,,Real Time (automated),,,1,1,3150
product.product_product_opc004,ขาจานเลื้อย 6.1/2 (165mm) ชุบดำ,,"XL-102 ONE PIECE CRANK W PIN DIA:15MM, 165MM, ED",OPC004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานเลื้อย,อัน,อัน,,Real Time (automated),,,1,1,7365
product.product_product_opc005,ขาจานเลื้อย 3.1/2 (89mm) ชุบดำ,,"XL-103 ONE PIECE CRANK W/O PIN HEXAGONAL DIA:15MM, 89MM, ED",OPC005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_ขาจานเลื้อย,อัน,อัน,,Real Time (automated),,,1,1,4055
