sorting,id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
3104,account_invoice_1008999,11310 ลูกหนี้การค้าในประเทศ,974-48699,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,2,4485,,คัน,นายจันทร์
3105,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,50,19.5,,คู่,น่าฮวดเฮง
3106,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,50,19.5,,คู่,น่าฮวดเฮง
3107,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,บันได 90  หัวเล็ก ดำ,PDL005,50,21,,คู่,น่าฮวดเฮง
3108,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,บันได 90  หัวใหญ่ ดำ,PDL006,50,21,,คู่,น่าฮวดเฮง
3109,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,50,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีดำ,LGH005K,6,70,,ชุด,น่าฮวดเฮง
3110,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,60,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีขาว,LGH005W,6,70,,ชุด,น่าฮวดเฮง
3111,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,70,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีฟ้า,LGH005SB,6,70,,ชุด,น่าฮวดเฮง
3112,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,80,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีเหลือง,LGH005Y,6,70,,ชุด,น่าฮวดเฮง
3113,account_invoice_1009000,11310 ลูกหนี้การค้าในประเทศ,974-48700,,2013-01-30,2013-01-30,90,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีแดง,LGH005R,6,70,,ชุด,น่าฮวดเฮง
3114,account_invoice_1009001,11310 ลูกหนี้การค้าในประเทศ,975-48701,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,1,4485,,คัน,เอกชัยจักรยาน
3115,account_invoice_1009002,11310 ลูกหนี้การค้าในประเทศ,975-48702,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,1,4485,,คัน,เจริญการช่าง
3116,account_invoice_1009002,11310 ลูกหนี้การค้าในประเทศ,975-48702,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,1,4485,,คัน,เจริญการช่าง
3117,account_invoice_1009002,11310 ลูกหนี้การค้าในประเทศ,975-48702,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",MC320K,1,4485,,คัน,เจริญการช่าง
3118,account_invoice_1009002,11310 ลูกหนี้การค้าในประเทศ,975-48702,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",MC320S,1,4485,,คัน,เจริญการช่าง
3119,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีขาว (YS701)",MUL26WV2,2,5000,,คัน,เฮง เฮง จักรยาน
3120,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีดำ (YS728)",MUL26KV2,1,5000,,คัน,เฮง เฮง จักรยาน
3121,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",MHR20C,3,1700,,คัน,เฮง เฮง จักรยาน
3122,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีน้ำเงิน",MCL24B,1,1900,,คัน,เฮง เฮง จักรยาน
3123,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,50,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีดำ",MFS20K,1,2500,,คัน,เฮง เฮง จักรยาน
3124,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,60,41100 รายได้จากการขายสินค้า,รายได้อื่น ๆ,SCP002,24,50,,อัน,เฮง เฮง จักรยาน
3125,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,70,41100 รายได้จากการขายสินค้า,ฟรีวีล MEADOW 18T สีน้ำตาล ใส่กล่อง,FWL004,24,18,,อัน,เฮง เฮง จักรยาน
3126,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,80,41100 รายได้จากการขายสินค้า,"โซ่ 104 ข้อ, FSC",CHN001,50,25,,เส้น,เฮง เฮง จักรยาน
3127,account_invoice_1009003,11310 ลูกหนี้การค้าในประเทศ,975-48703,,2013-01-30,2013-01-30,90,41100 รายได้จากการขายสินค้า,รายได้อื่น ๆ,SCP002,20,125,,อัน,เฮง เฮง จักรยาน
3128,account_invoice_1009004,11310 ลูกหนี้การค้าในประเทศ,975-48704,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),MSP7CSB,1,5313,,คัน,HD Bike
3129,account_invoice_1009004,11310 ลูกหนี้การค้าในประเทศ,975-48704,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีดำ (YS728)",MUL26KV2,1,5943,,คัน,HD Bike
3130,account_invoice_1009004,11310 ลูกหนี้การค้าในประเทศ,975-48704,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีขาว (YS701),MSP7CW,5,0,,คัน,HD Bike
3131,account_invoice_1009005,11310 ลูกหนี้การค้าในประเทศ,975-48705,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",MC320P,1,4485,,คัน,Best Bike
3132,account_invoice_1009006,11310 ลูกหนี้การค้าในประเทศ,975-48706,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,1,4350,,คัน,Walk-in Customers
3133,account_invoice_1009007,11310 ลูกหนี้การค้าในประเทศ,975-48707,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 24""MTB-RJC กลญ. แคนดี้แดง *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",OEM102,50,560,,ชุด,เอกชัยจักรยาน
3134,account_invoice_1009007,11310 ลูกหนี้การค้าในประเทศ,975-48707,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 24""MTB-RJC กลญ. แคนดี้น้ำเงิน *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",OEM103,30,560,,ชุด,เอกชัยจักรยาน
