id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
account_invoice_1009249,11310 ลูกหนี้การค้าในประเทศ,980-48962,,2013-02-16,2013-02-16,40,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,1,4485,,คัน,Rayong city bike
account_invoice_1009249,11310 ลูกหนี้การค้าในประเทศ,980-48962,,2013-02-16,2013-02-16,50,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",MC320K,1,4485,,คัน,Rayong city bike
account_invoice_1009250,11310 ลูกหนี้การค้าในประเทศ,980-48963,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีขาว",MFV27W,1,5391,,คัน,หาญพาณิช
account_invoice_1009250,11310 ลูกหนี้การค้าในประเทศ,980-48963,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีเหลือง",MFV27Y,1,5391,,คัน,หาญพาณิช
account_invoice_1009250,11310 ลูกหนี้การค้าในประเทศ,980-48963,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีน้ำตาล",MFV27N,1,5391,,คัน,หาญพาณิช
account_invoice_1009250,11310 ลูกหนี้การค้าในประเทศ,980-48963,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีดำ",MFV27K,1,5391,,คัน,หาญพาณิช
account_invoice_1009251,11310 ลูกหนี้การค้าในประเทศ,980-48964,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,1,4485,,คัน,ฉอยเซ็น
account_invoice_1009251,11310 ลูกหนี้การค้าในประเทศ,980-48964,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,1,4485,,คัน,ฉอยเซ็น
account_invoice_1009252,11310 ลูกหนี้การค้าในประเทศ,980-48965,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,1,4485,,คัน,นิยมกิจ
account_invoice_1009252,11310 ลูกหนี้การค้าในประเทศ,980-48965,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,1,4485,,คัน,นิยมกิจ
account_invoice_1009252,11310 ลูกหนี้การค้าในประเทศ,980-48965,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",MC320P,1,4485,,คัน,นิยมกิจ
account_invoice_1009252,11310 ลูกหนี้การค้าในประเทศ,980-48965,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",MC320K,1,4485,,คัน,นิยมกิจ
account_invoice_1009252,11310 ลูกหนี้การค้าในประเทศ,980-48965,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",MC320S,1,4485,,คัน,นิยมกิจ
account_invoice_1009253,11310 ลูกหนี้การค้าในประเทศ,980-48966,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",MMI16W,2,1831,,คัน,"ประทานพรจักรยาน, ร้าน"
account_invoice_1009253,11310 ลูกหนี้การค้าในประเทศ,980-48966,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",MMI16R,2,1831,,คัน,"ประทานพรจักรยาน, ร้าน"
account_invoice_1009253,11310 ลูกหนี้การค้าในประเทศ,980-48966,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",MMM16N,1,1831,,คัน,"ประทานพรจักรยาน, ร้าน"
account_invoice_1009253,11310 ลูกหนี้การค้าในประเทศ,980-48966,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",MMM16S,1,1831,,คัน,"ประทานพรจักรยาน, ร้าน"
account_invoice_1009253,11310 ลูกหนี้การค้าในประเทศ,980-48966,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",MCV26B,1,1890,,คัน,"ประทานพรจักรยาน, ร้าน"
account_invoice_1009253,11310 ลูกหนี้การค้าในประเทศ,980-48966,,2013-02-18,2013-02-18,60,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",MCV26P,1,1890,,คัน,"ประทานพรจักรยาน, ร้าน"
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",MMI16W,2,1831,,คัน,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",MMI16R,2,1831,,คัน,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",MMM16N,2,1831,,คัน,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",MMM16S,2,1831,,คัน,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,50,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีแดง,LGH005R,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,60,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีฟ้า,LGH005SB,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,70,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีเหลือง,LGH005Y,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,80,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีดำ,LGH005K,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,90,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีขาว,LGH005W,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,100,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีแดง,LGH006R,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,110,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีน้ำเงิน,LGH006B,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,120,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีเหลือง,LGH006Y,2,70,,ชุด,ชิงชัยจักรยาน
account_invoice_1009254,11310 ลูกหนี้การค้าในประเทศ,980-48967,,2013-02-18,2013-02-18,130,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีดำ,LGH006K,2,70,,ชุด,ชิงชัยจักรยาน
